entrezID	gene
100847026	MIR5006
100507240	VWA8-AS1
160851	DGKH
11215	AKAP11
105370177	LINC02341
8600	TNFSF11
144809	FAM216B
94240	EPSTI1
29103	DNAJC15
55068	ENOX1
160857	CCDC122
144811	LACC1
121838	NRAD1
79024	SMIM2
100874377	SMIM2-IT1
102465876	MIR8079
387923	SERP2
8848	TSC22D1
641467	TSC22D1-AS1
144817	LINC00330
26747	NUFIP1
55425	GPALPP1
2963	GTF2F2
386618	KCTD4
7178	TPT1
109616966	
677814	SNORA31
253512	SLC25A30
100874259	SLC25A30-AS1
83548	COG3
220081	ERICH6B
220082	CBY2
283514	SIAH3
23091	ZC3H13
100509894	CPB2-AS1
1361	CPB2
3936	LCP1
220416	LRRC63
100861554	LINC00563
80183	RUBCNL
112268117	
23143	LRCH1
2098	ESD
3356	HTR2A
100874082	HTR2A-AS1
8803	SUCLA2
100861549	LINC00562
55270	NUDT15
29079	MED4
100873965	MED4-AS1
9445	ITM2B
100862704	RB1-DT
5925	RB1
10161	LPAR6
1102	RCBTB2
100129597	LINC00462
57105	CYSLTR2
22862	FNDC3A
2862	MLNR
81602	CDADC1
81617	CAB39L
83852	SETDB2
51131	PHF11
55213	RCBTB1
115761	ARL11
84650	EBPL
3839	KPNA3
57213	SPRYD7
8847	DLEU2
10206	TRIM13
100500908	MIR3613
283518	KCNRG
406950	MIR16-1
406948	MIR15A
10301	DLEU1
100874074	DLEU1
220107	DLEU7
103689915	DLEU7
79621	RNASEH2B
2974	GUCY1B2
647166	C13orf42
220108	FAM124A
647174	SERPINE3
100847003	MIR5693
26512	INTS6
100616423	MIR4703
115825	WDFY2
79758	DHRS12
283521	TMEM272
83446	CCDC70
540	ATP7B
440138	ALG11
9724	UTP14C
341676	NEK5
101929657	
4752	NEK3
100887750	MRPS31P5
103191607	LINC02333
55901	THSD1
51028	VPS36
26586	CKAP2
144983	HNRNPA1L2
10910	SUGT1
11061	CNMD
100313778	MIR759
5100	PCDH8
10562	OLFM4
100861552	LINC00558
100507428	LINC00458
100302187	MIR1297
100846996	MIR5007
122183	PRR20A
729240	PRR20C
729233	PRR20B
729246	PRR20D
729250	PRR20E
27253	PCDH17
101926897	LINC02338
106144531	LINC00374
105370224	
81624	DIAPH3
100874195	DIAPH3-AS1
81550	TDRD3
103456507	LINC01442
100422973	MIR3169
64881	PCDH20
101926951	LINC02339
100874143	LINC00358
106144607	LINC01074
100874180	LINC00459
104355293	LINC00376
100874157	LINC00395
112267897	
144766	LINC00355
102723968	OR7E104P
647264	
100616302	MIR548X2
100616205	MIR4704
5101	PCDH9
100874064	PCDH9-AS2
100874086	PCDH9-AS3
100874087	PCDH9-AS4
100874145	LINC00364
101927072	
338862	LINC00550
57626	KLHL1
100885781	LINC00348
1602	DACH1
440145	MZT1
79866	BORA
22894	DIS3
10464	PIBF1
688	KLF5
11278	KLF12
100507612	LINC00402
105370259	
100288208	
100874151	LINC00381
9882	TBC1D4
170622	COMMD6
7347	UCHL3
101927155	LMO7-AS1
4008	LMO7
729420	LMO7DN
104326189	LMO7DN-IT1
100861545	LINC00561
115207	KCTD12
730249	ACOD1
1203	CLN5
26224	FBXL3
100874212	MYCBP2-AS1
23077	MYCBP2
8796	SCEL
104355296	SCEL-AS1
100129307	
122060	SLAIN1
100500861	MIR3665
1910	EDNRB
100874222	OBI1-AS1
780529	
5457	POU4F1
79596	OBI1
64062	RBM26
100505538	RBM26-AS1
100874208	NDFIP2-AS1
54602	NDFIP2
103724388	LINC01068
102724076	LINC01038
101927195	LINC00382
10253	SPRY2
100861546	LINC00564
114798	SLITRK1
104355140	LINC00375
100874137	LINC00351
84189	SLITRK6
642345	MIR4500HG
100616182	MIR4500
26050	SLITRK5
105370306	LINC00373
100861553	LINC00560
105616982	LINC01047
105370308	LINC01040
100874187	LINC00559
693207	MIR622
144776	LINC00410
407975	MIR17HG
406952	MIR17
406953	MIR18A
406979	MIR19A
406982	MIR20A
406980	MIR19B1
407048	MIR92A1
2262	GPC5
100847092	MIR548AS
100873969	GPC5-AS1
10082	GPC6
100873972	GPC6-AS1
1638	DCT
23483	TGDS
160897	GPR180
100507533	SOX21-AS1
11166	SOX21
100861544	LINC00557
10257	ABCC4
9071	CLDN10
100874194	CLDN10-AS1
22873	DZIP1
100289274	DNAJC3-DT
5611	DNAJC3
55757	UGGT2
266722	HS6ST3
100616137	MIR4501
27199	OXGR1
10150	MBNL2
5911	RAP2A
3843	IPO5
10160	FARP1
140432	RNF113B
100422881	MIR3170
8428	STK24
6564	SLC15A1
23348	DOCK9
100874096	DOCK9-AS1
100289373	UBAC2-AS1
337867	UBAC2
2841	GPR18
1880	GPR183
693208	MIR623
9375	TM9SF2
106478991	LINC00449
171425	CLYBL
100422861	MIR4306
100874063	CLYBL-AS2
85416	ZIC5
7546	ZIC2
100861542	LINC00554
105370333	PCCA-DT
5095	PCCA
87769	GGACT
84899	TMTC4
100885778	NALCN-AS1
259232	NALCN
9358	ITGBL1
2259	FGF14
100616110	MIR2681
100616239	MIR4705
283480	FGF14-IT1
283481	FGF14-AS2
7174	TPP2
196541	METTL21C
643677	CCDC168
93081	TEX30
79070	POGLUT2
100533467	BIVM-ERCC5
54841	BIVM
2073	ERCC5
121952	METTL21EP
6555	SLC10A2
105370340	
282706	DAOA-AS1
267012	DAOA
728192	LINC00460
1948	EFNB2
55082	ARGLU1
100874173	LINC00443
728215	FAM155A
109616978	SNORD31B
100302286	MIR1267
3981	LIG4
84945	ABHD13
10673	TNFSF13B
23026	MYO16
100885782	MYO16-AS1
104326054	LINC00399
101409253	LINC00676
8660	IRS2
104355146	LINC00396
1282	COL4A1
1284	COL4A2
102465872	MIR8073
100129836	COL4A2-AS2
100874203	COL4A2-AS1
55647	RAB20
55739	NAXD
79587	CARS2
3621	ING1
283486	LINC00567
283487	PRECSIT
55608	ANKRD10
100874238	ARHGEF7-AS2
8874	ARHGEF7
121793	TEX29
105370369	LINC02337
101928616	LINC00354
100505996	SOX1-OT
6656	SOX1
101928752	LINC01043
104266956	LINC01044
122258	SPACA7
10426	TUBGCP3
400165	ATP11AUN
23250	ATP11A
100874205	ATP11A-AS1
23263	MCF2L
2155	F7
2159	F10
104413892	F10-AS1
102724474	
8858	PROZ
55795	PCID2
8451	CUL4A
102465874	MIR8075
3916	LAMP1
79774	GRTP1
113622	ADPRHL1
55208	DCUN1D2
55002	TMCO3
7027	TFDP1
496	ATP4B
6011	GRK1
100130386	LINC00552
348013	TMEM255B
2621	GAS6
100506394	GAS6-DT
100874178	LINC00454
643365	LINC00452
100507747	C13orf46
22821	RASA3
101929355	CFAP97D2
8881	CDC16
100847035	MIR548AR
100616227	MIR4502
65110	UPF3A
283489	CHAMP1
440153	OR11H12
641455	POTEM
100508046	
503638	DUXAP9
503639	
404785	POTEG
79334	OR11H2
390429	OR4N2
441670	OR4M1
283617	OR4K3
390431	OR4K2
79317	OR4K5
79544	OR4K1
81127	OR4K15
122740	OR4K14
390433	OR4K13
122742	OR4L1
390436	OR4K17
390437	OR4N5
390439	OR11G2
122748	OR11H6
390442	OR11H4
91875	TTC5
57820	CCNB1IP1
109616976	SNORA79B
10038	PARP2
7011	TEP1
123103	KLHL33
55644	OSGEP
328	APEX1
90809	PIP4P1
4860	PNP
338879	RNASE10
390443	RNASE9
122651	RNASE11
254028	
493901	RNASE12
341799	OR6S1
283	ANG
6038	RNASE4
10876	EDDM3A
64184	EDDM3B
6039	RNASE6
6035	RNASE1
6037	RNASE3
6036	RNASE2
64745	METTL17
101929718	
29986	SLC39A2
57447	NDRG2
102465428	MIR6717
122664	TPPP2
440163	RNASE13
84659	RNASE7
122665	RNASE8
55701	ARHGEF40
51222	ZNF219
643382	TMEM253
390445	OR5AU1
283624	LINC00641
3183	HNRNPC
57096	RPGRIP1
11198	SUPT16H
57680	CHD8
692053	SNORD9
319103	SNORD8
84932	RAB2B
9878	TOX4
56339	METTL3
6297	SALL2
26533	OR10G3
26534	OR10G2
26686	OR4E2
26687	OR4E1
105370401	
105370400	LINC02332
1603	DAD1
63874	ABHD4
79549	OR6J1
5018	OXA1L
9056	SLC7A7
122704	MRPL52
4323	MMP14
26020	LRP10
161253	REM2
55147	RBM23
10419	PRMT5
101926933	
54930	HAUS4
100616424	MIR4707
84962	AJUBA
60686	C14orf93
5693	PSMB5
122706	PSMB11
64403	CDH24
22985	ACIN1
55017	C14orf119
100128908	LMLN2
1053	CEBPE
23428	SLC7A8
100507650	RNF212B
57594	HOMEZ
90673	PPP1R3E
599	BCL2L2
100529063	BCL2L2-PABPN1
8106	PABPN1
51310	SLC22A17
10278	EFS
64806	IL25
116173	CMTM5
4624	MYH6
406990	MIR208A
4625	MYH7
100126336	MIR208B
25983	NGDN
85446	ZFHX2
79178	THTPA
8906	AP1G2
102724814	
84502	JPH4
10202	DHRS2
55449	DHRS4-AS1
10901	DHRS4
317749	DHRS4L2
728635	
728635	DHRS4L1
90668	CARMIL3
9362	CPNE6
4901	NRL
5106	PCK2
80344	DCAF11
161247	FITM1
5720	PSME1
51016	EMC9
5721	PSME2
102465801	MIR7703
55072	RNF31
10379	IRF9
9985	REC8
79711	IPO4
10548	TM9SF1
283629	TSSK4
29082	CHMP4A
145553	MDP1
100528064	NEDD8-MDP1
4738	NEDD8
51292	GMPR2
26277	TINF2
7051	TGM1
5875	RABGGTA
115817	DHRS1
161424	NOP9
27141	CIDEB
56413	LTB4R2
1241	LTB4R
196883	ADCY4
11035	RIPK3
4776	NFATC4
57523	NYNRIN
643866	CBLN3
23351	KHNYN
56948	SDR39U1
1215	CMA1
1511	CTSG
2999	GZMH
3002	GZMB
29091	STXBP6
105370414	LINC02286
4857	NOVA1
102725045	LINC02588
101927062	LINC02294
101927081	MIR4307HG
100423019	MIR4307
728755	
100505967	LINC00645
100422830	MIR3171
2290	FOXG1
387978	LINC01551
105370424	LINC02282
105370425	LINC02326
5587	PRKD1
55632	G2E3
23256	SCFD1
1690	COCH
100506071	
29966	STRN3
693209	MIR624
11154	AP4S1
25831	HECTD1
25938	HEATR5A
101927124	
112487	DTD2
2856	GPR33
80224	NUBPL
394	ARHGAP5
101954275	RNU6-7
101954278	RNU6-8
9472	AKAP6
64067	NPAS3
112399	EGLN3
171546	SPTSSA
55837	EAPP
58533	SNX6
1073	CFL2
11177	BAZ1A
112268124	
6729	SRP54
283635	FAM177A1
55012	PPP2R3C
9692	PRORP
5687	PSMA6
4792	NFKBIA
84684	INSM2
253959	RALGAPA1
84312	BRMS1L
101101773	LINC00609
51562	MBIP
253970	
7080	NKX2-1
100506237	NKX2-1-AS1
26257	NKX2-8
5083	PAX9
89874	SLC25A21
100616280	MIR4503
100129794	SLC25A21-AS1
145282	MIPOL1
3169	FOXA1
319089	TTC6
400208	LINC00517
6751	SSTR1
161198	CLEC14A
283547	LINC00639
10484	SEC23A
105370458	SEC23A-AS1
8487	GEMIN2
122553	TRAPPC6B
5411	PNN
4253	MIA2
100288846	
254170	FBXO33
145581	LRFN5
84075	FSCB
105370473	
122525	C14orf28
54813	KLHL28
23116	TOGARAM1
55015	PRPF39
2287	FKBP3
57697	FANCM
55320	MIS18BP1
100506412	LINC00871
140801	RPL10L
161357	MDGA2
100500919	MIR548Y
100506433	LINC00648
6235	RPS29
6029	RN7SL1
122769	LRR1
6166	RPL36AL
4247	MGAT2
55172	DNAAF2
5427	POLE2
122773	KLHDC1
23588	KLHDC2
9147	NEMF
378707	RN7SL3
378706	RN7SL2
382	ARF6
283551	LINC01588
102464828	MIR6076
79609	VCPKMT
6655	SOS2
79944	L2HGDH
100616261	MIR4504
27109	DMAC2L
8814	CDKL1
11183	MAP4K5
51062	ATL1
60485	SAV1
51199	NIN
5836	PYGL
145447	ABHD12B
114088	TRIM9
81542	TMX1
105370496	LINC02310
100874185	FRMD6-AS2
122786	FRMD6
145438	FRMD6-AS1
54331	GNG2
102723604	
51637	RTRAF
22795	NID2
5729	PTGDR
5732	PTGER2
57544	TXNDC16
283554	GPR137C
30001	ERO1A
5706	PSMC6
6815	STYX
64841	GNPNAT1
10979	FERMT2
80821	DDHD1
101927620	
105370503	LINC02331
100847076	MIR5580
652	BMP4
1033	CDKN3
10175	CNIH1
2764	GMFB
10668	CGRRF1
23034	SAMD4A
2643	GCH1
100422984	MIR4308
11169	WDHD1
122809	SOCS4
93487	MAPK1IP1L
3958	LGALS3
9787	DLGAP5
55030	FBXO34
22863	ATG14
387332	TBPL2
100129075	KTN1-AS1
3895	KTN1
645683	RPL13AP3
645687	LINC00520
57161	PELI2
54916	TMEM260
101927690	
5015	OTX2
10640	EXOC5
55745	AP5M1
122830	NAA30
55195	CCDC198
341880	SLC35F4
145407	ARMH4
55860	ACTR10
5684	PSMA3
379025	PSMA3-AS1
55451	
5926	ARID4A
387990	TOMM20L
26520	TIMM9
9786	KIAA0586
51339	DACT1
23002	DAAM1
64582	GPR135
112849	L3HYPDH
51528	JKAMP
729665	CCDC175
6252	RTN1
100847088	MIR5586
341883	LRRC9
64430	PCNX4
51635	DHRS7
101927702	
5494	PPM1A
317761	C14orf39
4990	SIX6
6495	SIX1
51804	SIX4
4331	MNAT1
57570	TRMT5
145389	SLC38A6
5583	PRKCH
161291	TMEM30B
101927780	LINC01303
100750246	HIF1A-AS1
3091	HIF1A
105370526	HIF1A-AS3
6617	SNAPC1
83851	SYT16
101954204	LINC00644
27133	KCNH5
57381	RHOJ
122876	GPHB5
5529	PPP2R5E
112840	WDR89
81537	SGPP1
23224	SYNE2
2100	ESR2
100313830	MIR548H1
4522	MTHFD1
7597	ZBTB25
9495	AKAP5
22890	ZBTB1
102723809	
3306	HSPA2
145376	PPP1R36
26030	PLEKHG3
6710	SPTB
102465841	MIR7855
91612	CHURC1
100529261	CHURC1-FNTB
2877	GPX2
376267	RAB15
2342	FNTB
100529261	FNTB
4149	MAX
100616490	MIR4706
100128233	LINC02324
100616176	MIR4708
2530	FUT8
693210	MIR625
440184	CCDC196
10243	GPHN
161142	FAM71D
64398	MPP5
51382	ATP6V1D
1965	EIF2S1
26499	PLEK2
100847064	MIR5694
161145	TMEM229B
57475	PLEKHH1
5283	PIGH
384	ARG2
10490	VTI1B
51109	RDH11
145226	RDH12
23503	ZFYVE26
5890	RAD51B
107984016	
677	ZFP36L1
87	ACTN1
161159	ACTN1-AS1
8816	DCAF5
55218	EXD2
57452	GALNT16
2079	ERH
55334	SLC39A9
400224	PLEKHD1
56936	CCDC177
9766	SUSD6
6430	SRSF5
6554	SLC10A1
64093	SMOC1
6547	SLC8A3
145241	ADAM21P1
51241	COX16
100529257	SYNJ2BP-COX16
55333	SYNJ2BP
8747	ADAM21
317760	ADAM20P1
8748	ADAM20
10001	MED6
101928075	
23508	TTC9
103695436	LINC01269
4293	MAP3K9
100506411	
22990	PCNX1
26037	SIPA1L1
319139	SNORD56B
9628	RGS6
102465832	MIR7843
8110	DPF3
26094	DCAF4
53349	ZFYVE1
58517	RBM25
5663	PSEN1
89932	PAPLN
8650	NUMB
101928143	
399671	HEATR4
79697	RIOX1
641371	ACOT1
10965	ACOT2
122970	ACOT4
641372	ACOT6
83544	DNAL1
9240	PNMA1
91748	MIDEAS
100616158	MIR4505
100506498	LINC02274
145482	PTGR2
57862	ZNF410
145483	FAM161B
51004	COQ6
957	ENTPD5
80127	BBOF1
4329	ALDH6A1
91750	LIN52
338917	VSX2
5826	ABCD4
55237	VRTN
646658	SYNDIG1L
10577	NPC2
100616211	MIR4709
122961	ISCA2
4053	LTBP2
9870	AREL1
51077	FCF1
56252	YLPM1
283571	PROX2
1743	DLST
83694	RPS6KL1
5228	PGF
8892	EIF2B2
27030	MLH3
97	ACYP1
79696	ZC2HC1C
91754	NEK9
10972	TMED10
2353	FOS
122953	JDP2
10538	BATF
102724153	
55640	FLVCR2
23093	TTLL5
11161	ERG28
112752	IFT43
7043	TGFB3
55668	GPATCH2L
2103	ESRRB
22846	VASH1
100506603	VASH1-AS1
23357	ANGEL1
145497	LRRC74A
105370578	LINC01629
64207	IRF2BPL
283575	LINC02288
102724190	LINC02289
85457	CIPC
57156	TMEM63C
283576	ZDHHC22
58157	NGB
100302236	MIR1260A
29954	POMT2
2954	GSTZ1
283578	TMED8
161394	SAMD15
122945	NOXRED1
63894	VIPAS39
10598	AHSA1
145501	ISM2
9517	SPTLC2
8846	ALKBH1
81892	SLIRP
22938	SNW1
283579	C14orf178
57143	ADCK1
9369	NRXN3
105370586	
1734	DIO2
100628307	DIO2-AS1
145508	CEP128
7253	TSHR
2957	GTF2A1
677845	SNORA79
85439	STON2
6400	SEL1L
101928559	LINC01467
101928599	LINC02301
102724338	LINC02305
23768	FLRT2
283585	LINC01148
105370611	LINC02330
2581	GALC
8477	GPR65
283587	LINC01146
54207	KCNK10
55812	SPATA7
11099	PTPN21
79882	ZC3H14
161436	EML5
123016	TTC8
1112	FOXN3
400236	FOXN3-AS1
29018	FOXN3-AS2
105370616	
90141	EFCAB11
55775	TDP1
56659	KCNK13
5700	PSMC1
55051	NRDE2
801	CALM1
101930294	LINC02317
400238	LINC00642
145567	TTC7B
101928909	
105370622	
9252	RPS6KA5
80017	DGLUCY
100124539	SNORA11B
8111	GPR68
440193	CCDC88C
55671	PPP4R3A
79820	CATSPERB
123036	TC2N
10516	FBLN5
9321	TRIP11
4287	ATXN3
4707	NDUFB1
53981	CPSF2
123041	SLC24A4
79890	RIN3
5641	LGMN
9950	GOLGA5
101929002	LINC02287
1113	CHGA
3705	ITPK1
319085	ITPK1-AS1
64112	MOAP1
26175	TMEM251
84520	GON7
55148	UBR7
55727	BTBD7
57578	UNC79
341947	COX8C
145270	PRIMA1
283592	FAM181A-AS1
90050	FAM181A
51676	ASB2
100616140	MIR4506
256369	CCDC197
78990	OTUB2
57062	DDX24
122509	IFI27L1
3429	IFI27
83982	IFI27L2
57718	PPP4R4
51156	SERPINA10
866	SERPINA6
390502	SERPINA2
5265	SERPINA1
256394	SERPINA11
327657	SERPINA9
145264	SERPINA12
5267	SERPINA4
5104	SERPINA5
12	SERPINA3
388007	SERPINA13P
145258	GSC
23405	DICER1
100422981	MIR3173
400242	DICER1-AS1
79789	CLMN
101929080	LINC02292
161176	SYNE3
677768	SCARNA13
51218	GLRX5
100506999	LINC02318
9623	TCL1B
8115	TCL1A
56967	C14orf132
624	BDKRB2
623	BDKRB1
55102	ATG2B
51527	GSKIP
122481	AK7
10914	PAPOLA
105370646	LINC02299
7443	VRK1
105370648	LINC02304
101929241	LINC02325
100129345	LINC02291
100132612	LINC02312
388011	LINC01550
283598	C14orf177
64919	BCL11B
84193	SETD3
8812	CCNK
317762	CCDC85C
84439	HHIPL1
10858	CYP46A1
2009	EML1
51466	EVL
100616247	MIR151B
442909	MIR342
123099	DEGS2
7528	YY1
102466730	MIR6764
123096	SLC25A29
442910	MIR345
283600	SLC25A47
7453	WARS1
79446	WDR25
57596	BEGAIN
283601	LINC00523
8788	DLK1
55384	MEG3
100616495	MIR2392
768222	MIR770
574450	MIR493
442905	MIR337
100126315	MIR665
388015	RTL1
574038	MIR431
574034	MIR433
406914	MIR127
574451	MIR432
406927	MIR136
692215	SNORD112
442915	MIR370
767561	SNORD113-1
767562	SNORD113-2
767563	SNORD113-3
767564	SNORD113-4
767565	SNORD113-5
767566	SNORD113-6
767567	SNORD113-7
767568	SNORD113-8
767569	SNORD113-9
767577	SNORD114-1
767578	SNORD114-2
767579	SNORD114-3
767581	SNORD114-5
767582	SNORD114-6
767583	SNORD114-7
767585	SNORD114-9
767588	SNORD114-10
767589	SNORD114-11
767590	SNORD114-12
767591	SNORD114-13
767592	SNORD114-14
767593	SNORD114-15
767594	SNORD114-16
767595	SNORD114-17
767596	SNORD114-18
767597	SNORD114-19
767598	SNORD114-20
767599	SNORD114-21
767600	SNORD114-22
767603	SNORD114-23
767604	SNORD114-24
767605	SNORD114-25
767606	SNORD114-26
767608	SNORD114-27
767609	SNORD114-28
767610	SNORD114-29
767611	SNORD114-30
767612	SNORD114-31
494328	MIR379
693121	MIR411
407023	MIR299
494329	MIR380
100302250	MIR1197
442897	MIR323A
768212	MIR758
574408	MIR329-1
574409	MIR329-2
574452	MIR494
100422837	MIR1193
100126335	MIR543
574453	MIR495
442913	MIR376C
664615	MIR376A2
724024	MIR654
574435	MIR376B
494325	MIR376A1
100126297	MIR300
100302157	MIR1185-1
100302209	MIR1185-2
378881	MIR381HG
494330	MIR381
664616	MIR487B
664612	MIR539
100126345	MIR889
664613	MIR544A
724025	MIR655
619555	MIR487A
494331	MIR382
406924	MIR134
768214	MIR668
574436	MIR485
574410	MIR323B
406946	MIR154
574454	MIR496
494326	MIR377
100126308	MIR541
574413	MIR409
574433	MIR412
442914	MIR369
574434	MIR410
724026	MIR656
100507257	MEG9
101929422	LINC02285
338002	LINC00524
100507277	LINC02314
64150	DIO3OS
100302145	MIR1247
1735	DIO3
145200	LINC00239
5527	PPP2R5C
1778	DYNC1H1
3320	HSP90AA1
91833	WDR20
5891	MOK
55778	ZNF839
51550	CINP
9895	TECPR2
122416	ANKRD9
100422954	MIR4309
105370681	LINC02323
23186	RCOR1
7187	TRAF3
81693	AMN
9578	CDC42BPB
107984640	LBHD2
91828	EXOC3L4
105370683	LINC00677
7127	TNFAIP2
100131366	LINC00605
1983	EIF5
677811	SNORA28
4140	MARK3
1152	CKB
115708	TRMT61A
9529	BAG5
3831	KLC1
84334	COA8
7517	XRCC3
79038	ZFYVE21
23368	PPP1R13B
145216	LINC00637
105370689	
9556	ATP5MPL
122402	TDRD9
647286	RD3L
374569	ASPG
406986	MIR203A
100616173	MIR203B
26153	KIF26A
145195	LINC02691
388021	TMEM179
400258	C14orf180
101929634	LINC02280
100616300	MIR4710
64423	INF2
122622	ADSS1
10572	SIVA1
207	AKT1
100128927	ZBTB42
196872	LINC00638
283638	CEP170B
122618	PLD4
113146	AHNAK2
122616	CLBA1
55038	CDCA4
29933	GPR132
3714	JAG2
102465458	MIR6765
256281	NUDT14
2972	BRF1
90135	BTBD6
23241	PACS2
647310	TEX22
100507437	
9112	MTA1
1397	CRIP2
1396	CRIP1
283643	TEDC1
80757	TMEM121
102465871	MIR8071-1
102466889	MIR8071-2
100616374	MIR4539
100616135	MIR4507
100616276	MIR4538
100616422	MIR4537
9834	FAM30A
8755	ADAM6
338005	LINC00221
100847062	MIR5195
646096	CHEK2P2
283755	HERC2P3
727832	GOLGA6L6
729786	GOLGA8CP
100422949	MIR3118-2
100287399	POTEB2
100847060	MIR5701-1
348120	LINC01193
102724631	POTEB3
100422844	MIR3118-3
440225	NF1P9
100847005	MIR5701-2
727924	LINC02203
727924	LINC02203
100422935	MIR3118-4
100996331	POTEB
103504741	MIR5701-3
390538	OR4M2
283694	OR4N4
390539	OR4N3P
100302233	MIR1268A
390535	GOLGA8EP
440243	GOLGA6L22
283796	GOLGA8IP
283683	
123606	NIPA1
81614	NIPA2
23191	CYFIP1
114791	TUBGCP5
283767	GOLGA6L1
100132979	GOLGA8DP
100616223	MIR4509-1
100132101	
102723623	
653061	GOLGA8S
105370728	
283685	GOLGA6L2
100616275	MIR4508
7681	MKRN3
54551	MAGEL2
4692	NDN
791114	PWRN1
101928840	PWRN1
791115	PWRN2
23742	NPAP1
6638	SNRPN
8926	SNURF
91380	SNORD107
347686	SNORD64
338427	SNORD108
338428	SNORD109A
100033422	SNORD116-10
100033423	SNORD116-11
100873856	SNORD116-30
145624	PWAR1
338433	SNORD115-1
100033437	SNORD115-2
100033440	SNORD115-3
100033441	SNORD115-4
100033442	SNORD115-5
100033443	SNORD115-6
100033444	SNORD115-7
100033445	SNORD115-8
100033446	SNORD115-9
100033447	SNORD115-10
100033448	SNORD115-11
100033449	SNORD115-12
100033450	SNORD115-13
100033451	SNORD115-14
100033453	SNORD115-15
100033454	SNORD115-16
100033455	SNORD115-17
100033456	SNORD115-18
100033458	SNORD115-19
100033460	SNORD115-20
100033603	SNORD115-21
100033799	SNORD115-22
100033800	SNORD115-23
100033801	SNORD115-25
100033802	SNORD115-26
100036564	SNORD115-27
100036565	SNORD115-28
100033803	SNORD115-29
100033804	SNORD115-30
100033805	SNORD115-31
100033806	SNORD115-32
100033807	SNORD115-33
100033808	SNORD115-34
100033809	SNORD115-35
100033810	SNORD115-36
100033811	SNORD115-37
100033812	SNORD115-38
100033813	SNORD115-39
100033814	SNORD115-40
100033815	SNORD115-41
100033816	SNORD115-42
100033817	SNORD115-43
100033818	SNORD115-44
100873857	SNORD115-46
100033822	SNORD115-48
338429	SNORD109B
7337	UBE3A
57194	ATP10A
100616474	MIR4715
100128714	LINC02346
503519	LINC00929
107984780	LINC02248
2562	GABRB3
2558	GABRA5
2567	GABRG3
4948	OCA2
8924	HERC2
645202	
100132565	GOLGA8F
100616228	MIR4509-2
100616382	MIR4509-3
283768	GOLGA8G
100132202	
440248	HERC2P9
653720	GOLGA8M
653720	GOLGA8M
100289656	
728310	GOLGA6L7
321	APBA2
23359	FAM189A1
56160	NSMCE3
100130111	
7082	TJP1
653073	GOLGA8J
89837	ULK4P3
653075	GOLGA8T
653125	GOLGA8T
26082	LINC02249
89832	CHRFAM7A
101059918	GOLGA8R
727909	GOLGA8Q
728047	GOLGA8Q
89838	ULK4P2
100288380	ULK4P2
728498	GOLGA8H
89839	ARHGAP11B
100288637	
22909	FAN1
54893	MTMR10
4308	TRPM1
406993	MIR211
283710	
51621	KLF13
161725	OTUD7A
1139	CHRNA7
653125	GOLGA8K
89838	ULK4P1
728047	GOLGA8O
643699	GOLGA8N
9824	ARHGAP11A
6447	SCG5
105370757	SCG5-AS1
100131315	
26585	GREM1
342184	FMN1
101928134	RYR3-DT
6263	RYR3
57099	AVEN
1133	CHRM5
56851	EMC7
161779	PGBD4
79768	KATNBL1
51234	EMC4
9990	SLC12A6
55505	NOP10
256646	NUTM1
254531	LPCAT4
23015	GOLGA8A
100302160	MIR1233-1
440270	GOLGA8B
100422845	MIR1233-2
57369	GJD2
70	ACTC1
9716	AQR
54989	ZNF770
388112	NANOGP8
89978	DPH6
100500904	MIR3942
100616293	MIR4510
84529	CDIN1
4212	MEIS2
102466875	MIR8063
145942	TMCO5A
101928227	LINC02345
107984773	LINC01852
161742	SPRED1
283742	FAM98B
10125	RASGRP1
400359	LINC02694
400360	C15orf54
7057	THBS1
161835	FSIP1
11245	GPR176
440275	EIF2AK4
6727	SRP14
100131089	SRP14-AS1
90427	BMF
701	BUB1B
56924	PAK6
106821730	PAK6
644809	C15orf56
5330	PLCB2
100131244	ANKRD63
100505573	INAFM2
388115	CCDC9B
644844	PHGR1
85455	DISP2
90417	KNSTRN
3712	IVD
22893	BAHD1
113189	CHST14
90416	CCDC32
27079	RPUSD2
57082	KNL1
100505648	RAD51-AS1
5888	RAD51
55177	RMDN3
2644	GCHFR
55192	DNAJC17
643338	C15orf62
84936	ZFYVE19
54866	PPP1R14D
6692	SPINT1
171177	RHOV
57617	VPS18
54567	DLL4
79094	CHAC1
54617	INO80
161829	EXD1
11261	CHP1
729082	OIP5-AS1
11339	OIP5
51203	NUSAP1
51103	NDUFAF1
23168	RTF1
3706	ITPKA
4058	LTK
26015	RPAP1
7301	TYRO3
105370791	
23269	MGA
693211	MIR626
23005	MAPKBP1
100137047	JMJD7
8681	JMJD7-PLA2G4B
100137049	PLA2G4B
51332	SPTBN5
100423013	MIR4310
30844	EHD4
101928363	EHD4-AS1
101928388	PLA2G4E-AS1
123745	PLA2G4E
283748	PLA2G4D
255189	PLA2G4F
23339	VPS39
693212	MIR627
25963	TMEM87A
2595	GANC
825	CAPN3
64397	ZNF106
8773	SNAP23
255252	LRRC57
55142	HAUS2
57519	STARD9
146059	CDAN1
146057	TTBK2
197131	UBR1
80021	TMEM62
23582	CCNDBP1
2038	EPB42
9333	TGM5
116179	TGM7
9836	LCMT2
161823	ADAL
